transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,is_fraud
T012925,C5559,44.37,transfer,2025-01-15 08:29:51,California,ATM,10,0
T012926,C9827,58.08,deposit,2025-01-28 15:55:04,Georgia,ATM,29,0
T012927,C8000,73.28,payment,2025-01-07 17:54:48,New York,mobile,38,0
T012928,C7948,99.96,deposit,2025-01-11 01:43:30,New York,mobile,19,0
T012929,C1660,161.29,payment,2025-01-08 11:42:12,New York,ATM,21,0
T012930,C4250,60.17,transfer,2025-01-21 00:10:19,Washington,desktop,23,0
T012931,C8086,170.09,withdrawal,2025-01-06 00:38:32,California,POS,13,0
T012932,C6085,76.3,transfer,2025-01-16 11:14:22,Washington,desktop,35,0
T012933,C2622,41.32,deposit,2025-01-21 08:53:39,Washington,desktop,12,0
T012934,C3904,107.28,deposit,2025-01-07 16:43:55,Texas,ATM,0,0
T012935,C4206,126.49,deposit,2025-01-03 07:23:39,Florida,desktop,49,0
T012936,C4500,81.66,withdrawal,2025-01-19 02:14:58,New York,mobile,26,0
T012937,C9503,5.83,transfer,2025-01-27 23:59:15,New York,POS,12,0
T012938,C5368,18.62,payment,2025-01-21 08:37:08,New York,POS,34,0
T012939,C6308,33.59,transfer,2025-01-28 11:40:27,Illinois,POS,7,0
T012940,C8891,33.22,transfer,2025-01-26 05:32:01,Illinois,desktop,17,0
T012941,C2418,111.91,withdrawal,2025-01-19 06:07:12,Georgia,POS,33,0
T012942,C9608,1.85,transfer,2025-01-15 17:31:37,Georgia,POS,5,0
T012943,C9981,140.93,deposit,2025-01-12 14:25:05,New York,mobile,26,0
T012944,C3595,30.84,withdrawal,2025-01-04 00:29:07,New York,ATM,17,0
T012945,C7269,37.11,deposit,2025-01-10 20:59:53,Washington,ATM,49,0
T012946,C3356,75.06,deposit,2025-01-23 00:51:41,Illinois,mobile,8,0
T012947,C9965,24.33,transfer,2025-01-24 08:28:33,Florida,mobile,14,0
T012948,C8376,215.82,payment,2025-01-16 05:20:40,Texas,ATM,22,0
T012949,C9332,8.92,transfer,2025-01-21 01:47:02,Florida,desktop,2,0
T012950,C1442,58.77,payment,2025-01-30 05:43:24,Washington,mobile,8,0
T012951,C4815,189.33,withdrawal,2025-01-05 16:46:49,Texas,POS,21,0
T012952,C1491,95.67,withdrawal,2025-01-24 11:35:09,California,mobile,49,0
T012953,C5297,34.58,withdrawal,2025-01-25 16:39:25,California,desktop,22,0
T012954,C1095,54.6,deposit,2025-01-05 14:45:28,Florida,mobile,19,0
T012955,C4527,122.65,deposit,2025-01-01 02:31:26,Illinois,POS,6,0
T012956,C9196,362.16,withdrawal,2025-01-17 04:42:09,Georgia,mobile,16,0
T012957,C4364,223.62,transfer,2025-01-19 22:56:38,Georgia,mobile,2,0
T012958,C9494,41.92,deposit,2025-01-13 16:08:24,New York,mobile,6,0
T012959,C4664,631.88,deposit,2025-01-01 05:57:01,California,ATM,12,0
T012960,C2326,0.35,transfer,2025-01-08 20:57:16,Washington,ATM,40,0
T012961,C4632,2.8,deposit,2025-01-22 02:15:34,Georgia,desktop,40,0
T012962,C4149,173.64,transfer,2025-01-30 01:53:13,Illinois,ATM,22,0
T012963,C6905,22.25,payment,2025-01-17 12:39:11,Illinois,desktop,36,0
T012964,C3755,6.27,transfer,2025-01-06 05:17:47,Texas,ATM,3,0
T012965,C2100,27.07,payment,2025-01-09 11:04:12,California,desktop,8,0
T012966,C9045,55.53,deposit,2025-01-25 13:55:19,Florida,desktop,5,0
T012967,C6761,131.14,payment,2025-01-18 05:21:21,Washington,desktop,41,0
T012968,C3407,97.91,transfer,2025-01-26 19:21:25,Illinois,mobile,17,0
T012969,C7641,27.13,payment,2025-01-13 18:27:50,Florida,mobile,34,0
T012970,C7486,69.97,withdrawal,2025-01-25 06:51:11,Florida,desktop,22,0
T012971,C7258,260.66,transfer,2025-01-30 02:17:18,Washington,desktop,30,0
T012972,C5939,168.74,transfer,2025-01-09 09:49:17,California,mobile,19,0
T012973,C6614,39.04,payment,2025-01-29 12:26:52,Washington,POS,6,0
T012974,C9817,403.22,deposit,2025-01-28 15:01:16,Florida,mobile,11,0
T012975,C5973,123.31,deposit,2025-01-11 17:43:38,Georgia,desktop,36,0
T012976,C6161,6.45,transfer,2025-01-24 07:41:00,Florida,mobile,48,0
T012977,C5188,3.58,transfer,2025-01-21 06:25:40,New York,ATM,3,0
T012978,C7037,18.44,payment,2025-01-03 23:25:16,Georgia,desktop,11,0
T012979,C7126,130.14,transfer,2025-01-19 14:53:58,Georgia,mobile,14,0
T012980,C7128,20.3,transfer,2025-01-17 01:28:40,Washington,ATM,1,0
T012981,C5059,71.64,deposit,2025-01-22 04:14:02,Florida,mobile,46,0
T012982,C9035,9.79,transfer,2025-01-29 23:23:13,New York,mobile,10,0
T012983,C9586,253.69,payment,2025-01-16 02:37:35,California,POS,32,0
T012984,C8300,42.15,transfer,2025-01-30 21:03:35,Florida,mobile,13,0
T012985,C4386,238.74,transfer,2025-01-18 13:39:24,Illinois,mobile,26,0
T012986,C6753,289.82,transfer,2025-01-07 19:28:17,Washington,POS,3,0
T012987,C3741,0.61,withdrawal,2025-01-02 11:13:26,Florida,mobile,37,0
T012988,C6235,62.39,transfer,2025-01-26 21:03:31,New York,POS,39,0
T012989,C9476,2.5,payment,2025-01-21 21:24:20,Illinois,ATM,19,0
T012990,C7102,239.35,deposit,2025-01-26 12:54:24,California,POS,1,0
T012991,C4686,73.07,deposit,2025-01-01 02:08:55,Washington,ATM,3,0
T012992,C7173,7.79,withdrawal,2025-01-13 07:32:26,Texas,POS,48,0
T012993,C4898,11.68,payment,2025-01-04 13:25:26,Texas,ATM,23,0
T012994,C7328,48.37,deposit,2025-01-20 12:15:53,New York,mobile,8,0
T012995,C4145,281.73,deposit,2025-01-15 07:48:24,California,ATM,18,0
T012996,C9271,118.06,transfer,2025-01-24 08:42:56,California,ATM,7,0
T012997,C9805,202.21,transfer,2025-01-19 05:25:56,Florida,desktop,40,0
T012998,C8712,45.64,transfer,2025-01-21 18:43:28,Texas,ATM,27,0
T012999,C3703,4.42,withdrawal,2025-01-06 16:59:25,Florida,mobile,12,0
T013000,C5553,366.2,transfer,2025-01-26 01:46:32,California,desktop,7,0
T013001,C7777,1.73,payment,2025-01-07 23:25:54,New York,desktop,13,0
T013002,C2324,294.98,withdrawal,2025-01-04 03:27:21,New York,POS,49,0
T013003,C7997,45.99,deposit,2025-01-19 00:13:15,Illinois,ATM,49,0
T013004,C1148,1.01,deposit,2025-01-27 16:34:00,Georgia,POS,9,0
T013005,C8791,116.85,payment,2025-01-22 01:37:22,New York,POS,19,0
T013006,C9435,393.94,payment,2025-01-26 19:08:12,Georgia,ATM,0,0
T013007,C1910,337.04,deposit,2025-01-24 04:18:33,Texas,POS,11,0
T013008,C8755,17.55,payment,2025-01-22 17:52:23,Illinois,mobile,34,0
T013009,C4067,20.0,payment,2025-01-17 12:06:32,Texas,mobile,19,0
T013010,C2695,83.36,payment,2025-01-25 09:35:08,Florida,ATM,11,0
T013011,C6290,101.42,transfer,2025-01-10 21:46:08,Georgia,ATM,49,0
T013012,C1144,134.48,deposit,2025-01-14 08:18:25,Florida,desktop,11,0
T013013,C7031,19.97,payment,2025-01-15 01:37:13,New York,ATM,38,0
T013014,C7595,319.44,payment,2025-01-03 00:45:34,Illinois,ATM,28,0
T013015,C6096,101.82,transfer,2025-01-20 11:06:06,Texas,mobile,2,0
T013016,C7227,187.76,deposit,2025-01-04 04:40:44,Texas,mobile,6,0
T013017,C2012,77.67,withdrawal,2025-01-11 10:43:54,California,ATM,22,0
T013018,C1083,53.49,deposit,2025-01-04 21:11:04,New York,desktop,12,0
T013019,C4050,378.02,deposit,2025-01-24 15:38:45,Washington,mobile,10,0
T013020,C8326,87.26,deposit,2025-01-13 02:45:36,Florida,mobile,24,0
T013021,C9643,201.65,transfer,2025-01-24 05:20:25,Georgia,POS,19,0
T013022,C8652,306.38,deposit,2025-01-05 00:41:49,Washington,ATM,48,0
T013023,C9480,112.5,withdrawal,2025-01-16 21:59:14,Georgia,POS,46,0
T013024,C3777,79.62,payment,2025-01-10 03:32:57,California,ATM,26,0
T013025,C4992,0.35,deposit,2025-01-23 04:25:37,Florida,desktop,5,0
T013026,C8455,4.08,transfer,2025-01-13 11:37:28,Georgia,POS,5,0
T013027,C9141,22.42,deposit,2025-01-02 05:38:45,Florida,mobile,38,0
T013028,C6790,20.58,deposit,2025-01-12 20:40:50,Georgia,ATM,40,0
T013029,C9477,29.4,withdrawal,2025-01-25 04:44:32,Texas,ATM,8,0
T013030,C7645,36.37,withdrawal,2025-01-25 08:28:11,Florida,POS,20,0
T013031,C5606,44.64,transfer,2025-01-28 14:21:39,Illinois,POS,17,0
T013032,C9466,54.57,transfer,2025-01-24 01:49:45,Florida,desktop,0,0
T013033,C2551,10.41,transfer,2025-01-03 06:58:40,Georgia,mobile,49,0
T013034,C5859,4.33,transfer,2025-01-22 22:56:56,Illinois,desktop,49,0
T013035,C1754,112.07,transfer,2025-01-22 07:06:59,Georgia,mobile,11,0
T013036,C7367,77.08,payment,2025-01-25 11:00:30,Florida,mobile,0,0
T013037,C6588,58.72,payment,2025-01-02 04:19:03,California,ATM,27,0
T013038,C6928,100.63,transfer,2025-01-15 15:06:03,Georgia,mobile,23,0
T013039,C8622,175.84,transfer,2025-01-07 08:57:49,Texas,POS,18,0
T013040,C1010,55.81,payment,2025-01-11 18:59:55,California,ATM,13,0
T013041,C3172,102.48,withdrawal,2025-01-26 14:44:38,Texas,desktop,13,0
T013042,C3523,306.99,payment,2025-01-04 10:01:58,Georgia,mobile,25,0
T013043,C3358,183.02,transfer,2025-01-25 19:39:37,Georgia,ATM,15,0
T013044,C1255,55.51,withdrawal,2025-01-22 13:53:02,California,POS,23,0
T013045,C8148,103.48,transfer,2025-01-02 18:05:26,Georgia,desktop,31,0
T013046,C2300,19.49,deposit,2025-01-14 07:55:17,New York,ATM,5,0
T013047,C8198,82.22,withdrawal,2025-01-09 14:45:12,Florida,ATM,48,0
T013048,C9898,398.07,transfer,2025-01-01 14:45:15,Florida,POS,44,0
T013049,C4044,73.05,payment,2025-01-14 08:47:11,New York,POS,29,0
T013050,C9055,262.61,transfer,2025-01-29 13:11:41,New York,mobile,22,0
T013051,C3352,52.31,payment,2025-01-17 14:19:51,Illinois,desktop,18,0
T013052,C1436,676.35,withdrawal,2025-01-26 02:53:23,California,ATM,24,0
T013053,C7425,86.56,payment,2025-01-18 05:06:23,Georgia,POS,24,0
T013054,C6360,4.32,withdrawal,2025-01-28 07:07:38,Florida,POS,1,0
T013055,C8978,88.37,transfer,2025-01-03 23:30:55,Illinois,ATM,9,0
T013056,C8787,32.1,payment,2025-01-09 10:52:05,Georgia,POS,40,0
T013057,C3775,3.3,withdrawal,2025-01-25 17:37:15,Georgia,POS,26,0
T013058,C4069,171.96,withdrawal,2025-01-15 15:41:54,Washington,mobile,43,0
T013059,C9684,32.26,withdrawal,2025-01-10 08:57:27,Florida,ATM,7,0
T013060,C2533,159.23,deposit,2025-01-21 12:05:24,Georgia,mobile,40,0
T013061,C2978,34.0,withdrawal,2025-01-12 11:38:23,New York,desktop,42,0
T013062,C1058,21.61,transfer,2025-01-17 10:20:07,Illinois,POS,32,0
T013063,C5724,364.72,transfer,2025-01-23 01:40:29,Washington,mobile,42,0
T013064,C7527,44.89,transfer,2025-01-30 13:49:20,Illinois,ATM,18,0
T013065,C4659,91.97,withdrawal,2025-01-21 10:19:49,Illinois,desktop,29,0
T013066,C4909,94.16,transfer,2025-01-22 17:47:08,California,desktop,33,0
T013067,C7944,82.21,withdrawal,2025-01-05 03:31:05,Washington,mobile,13,0
T013068,C7683,246.15,withdrawal,2025-01-15 01:23:26,Illinois,mobile,35,0
T013069,C1389,112.22,withdrawal,2025-01-12 03:05:22,Florida,POS,19,0
T013070,C4189,51.71,deposit,2025-01-24 04:45:32,California,mobile,22,0
T013071,C1350,198.33,payment,2025-01-18 09:37:45,Florida,mobile,14,0
T013072,C7238,19.97,transfer,2025-01-29 17:41:09,Washington,mobile,1,0
T013073,C4134,78.58,deposit,2025-01-15 11:32:40,Illinois,desktop,23,0
T013074,C8533,300.68,transfer,2025-01-11 23:31:36,Illinois,ATM,23,0
T013075,C6101,98.19,deposit,2025-01-27 13:22:24,Washington,mobile,30,0
T013076,C9859,169.81,payment,2025-01-14 21:28:19,Florida,desktop,15,0
T013077,C1733,106.0,payment,2025-01-28 16:50:43,Georgia,desktop,3,0
T013078,C7508,182.87,payment,2025-01-17 08:48:41,Texas,mobile,33,0
T013079,C3008,289.12,payment,2025-01-13 07:22:42,Illinois,desktop,14,0
T013080,C4818,31.87,withdrawal,2025-01-03 09:20:26,Illinois,POS,18,0
T013081,C4282,18.59,transfer,2025-01-03 20:10:04,Georgia,ATM,18,0
T013082,C9474,66.16,transfer,2025-01-21 16:32:47,California,POS,47,0
T013083,C7744,121.02,transfer,2025-01-11 07:27:44,Florida,ATM,43,0
T013084,C9377,25.77,withdrawal,2025-01-07 02:48:40,Georgia,desktop,34,0
T013085,C2922,0.41,transfer,2025-01-16 22:09:40,Georgia,mobile,19,0
T013086,C1570,42.0,payment,2025-01-15 00:18:06,Illinois,mobile,46,0
T013087,C8936,346.92,transfer,2025-01-30 14:09:54,Florida,desktop,38,0
T013088,C7206,118.73,transfer,2025-01-22 22:27:29,California,mobile,40,0
T013089,C9521,51.3,deposit,2025-01-15 02:55:26,Florida,desktop,28,0
T013090,C9965,21.39,withdrawal,2025-01-05 12:56:23,Florida,POS,14,0
T013091,C8978,44.02,payment,2025-01-13 01:22:42,Georgia,desktop,19,0
T013092,C8119,18.61,payment,2025-01-30 05:06:14,California,desktop,31,0
T013093,C3274,11.24,payment,2025-01-29 00:58:50,Illinois,POS,12,0
T013094,C8067,237.24,transfer,2025-01-01 18:46:56,Florida,POS,6,0
T013095,C3458,605.35,payment,2025-01-19 23:02:00,Texas,desktop,15,0
T013096,C4410,17.93,payment,2025-01-21 10:24:15,Illinois,POS,9,0
T013097,C8383,5.61,deposit,2025-01-09 22:05:01,Georgia,ATM,1,0
T013098,C8964,40.01,transfer,2025-01-07 07:06:09,California,POS,37,0
T013099,C9781,61.93,deposit,2025-01-01 21:12:11,New York,mobile,17,0
T013100,C6049,22.92,withdrawal,2025-01-23 04:09:22,Washington,POS,33,0
T013101,C2750,35.87,transfer,2025-01-29 19:00:38,Texas,POS,20,0
T013102,C1827,22.42,deposit,2025-01-03 06:20:38,Illinois,desktop,20,0
T013103,C5494,148.84,withdrawal,2025-01-17 05:16:24,Washington,POS,0,0
T013104,C2799,124.68,deposit,2025-01-19 12:02:57,California,ATM,14,0
T013105,C6781,100.77,withdrawal,2025-01-21 20:08:06,Texas,desktop,9,0
T013106,C6313,48.97,payment,2025-01-27 10:43:53,Illinois,ATM,34,0
T013107,C4331,239.73,payment,2025-01-04 02:40:16,Washington,mobile,24,0
T013108,C8799,349.11,transfer,2025-01-16 00:16:26,New York,desktop,31,0
T013109,C2524,19.07,deposit,2025-01-18 19:09:24,Illinois,desktop,30,0
T013110,C8242,25.23,deposit,2025-01-29 23:58:17,New York,mobile,9,0
T013111,C7647,74.58,withdrawal,2025-01-29 10:47:18,New York,mobile,2,0
T013112,C1584,9.57,transfer,2025-01-30 15:28:02,Florida,ATM,21,0
T013113,C5860,57.35,payment,2025-01-14 21:20:56,Georgia,POS,37,0
T013114,C5056,87.18,deposit,2025-01-20 17:15:58,California,desktop,1,0
T013115,C1209,73.83,withdrawal,2025-01-24 05:39:04,Florida,desktop,22,0
T013116,C9050,40.18,payment,2025-01-18 17:12:01,New York,ATM,40,0
T013117,C8526,78.19,payment,2025-01-06 11:04:08,California,desktop,39,0
T013118,C5884,318.93,payment,2025-01-02 01:47:15,California,mobile,23,0
T013119,C3586,23.07,withdrawal,2025-01-17 06:41:00,California,desktop,31,0
T013120,C3977,106.37,withdrawal,2025-01-11 16:57:42,Texas,POS,32,0
T013121,C4764,4.44,payment,2025-01-28 22:24:15,Illinois,mobile,48,0
T013122,C6417,6.87,withdrawal,2025-01-24 06:14:09,New York,ATM,26,0
T013123,C2707,80.26,payment,2025-01-02 00:00:15,California,ATM,12,0
T013124,C3009,11.09,payment,2025-01-24 13:56:55,Washington,desktop,36,0
T013125,C1924,2.26,payment,2025-01-02 20:56:34,Texas,mobile,38,0
T013126,C2077,18.82,withdrawal,2025-01-29 09:49:06,Texas,mobile,28,0
T013127,C1065,83.21,transfer,2025-01-05 07:33:56,Washington,mobile,40,0
T013128,C3188,121.52,transfer,2025-01-10 10:45:07,New York,desktop,24,0
T013129,C9571,22.62,withdrawal,2025-01-19 08:39:24,Florida,desktop,45,0
T013130,C3666,110.34,deposit,2025-01-26 13:19:44,Texas,ATM,18,0
T013131,C1788,20.15,withdrawal,2025-01-21 16:50:39,New York,POS,0,0
T013132,C4542,95.05,deposit,2025-01-30 22:21:38,Texas,mobile,34,0
T013133,C9698,53.1,payment,2025-01-22 11:01:19,New York,desktop,15,0
T013134,C1771,106.07,deposit,2025-01-04 18:28:56,California,desktop,7,0
T013135,C7629,530.89,payment,2025-01-23 08:23:47,Georgia,POS,6,0
T013136,C5353,277.77,transfer,2025-01-13 20:10:27,Florida,desktop,20,0
T013137,C5694,0.43,payment,2025-01-23 18:41:05,Washington,desktop,10,0
T013138,C5631,216.66,deposit,2025-01-03 18:22:00,Texas,desktop,25,0
T013139,C3762,6.88,transfer,2025-01-12 15:15:38,Washington,mobile,14,0
T013140,C3185,305.86,transfer,2025-01-07 13:49:31,Texas,POS,44,0
T013141,C2354,33.1,withdrawal,2025-01-04 19:19:54,Texas,ATM,5,0
T013142,C4318,48.13,deposit,2025-01-17 19:12:23,Georgia,POS,36,0
T013143,C6036,9.61,deposit,2025-01-13 14:34:49,Illinois,POS,3,0
T013144,C9457,11.91,withdrawal,2025-01-02 04:16:06,Illinois,ATM,18,0
T013145,C7887,129.73,withdrawal,2025-01-27 13:33:21,Georgia,ATM,46,0
T013146,C6563,288.84,transfer,2025-01-08 15:03:51,Washington,desktop,20,0
T013147,C9962,94.35,withdrawal,2025-01-11 15:25:39,California,desktop,36,0
T013148,C4619,125.83,transfer,2025-01-15 06:13:56,Texas,desktop,42,0
T013149,C1068,143.54,deposit,2025-01-27 07:27:10,Florida,mobile,17,0
T013150,C4838,30.49,withdrawal,2025-01-22 10:30:17,Illinois,mobile,41,0
T013151,C6067,4.63,deposit,2025-01-05 06:56:42,New York,POS,47,0
T013152,C9897,0.19,transfer,2025-01-19 11:17:58,New York,mobile,35,0
T013153,C1694,43.18,payment,2025-01-06 07:17:18,New York,mobile,36,1
T013154,C2189,27.64,payment,2025-01-09 08:59:08,California,ATM,14,0
T013155,C3447,6.43,deposit,2025-01-23 08:54:17,Georgia,desktop,37,0
T013156,C1893,19.79,transfer,2025-01-02 03:58:32,Texas,ATM,1,0
T013157,C9195,13.3,transfer,2025-01-29 13:08:51,Texas,desktop,41,0
T013158,C5452,246.37,payment,2025-01-02 03:11:08,Washington,POS,30,0
T013159,C9321,15.11,transfer,2025-01-24 15:49:07,Illinois,ATM,5,0
T013160,C8337,77.14,transfer,2025-01-19 13:32:56,New York,desktop,18,0
T013161,C3468,89.92,deposit,2025-01-09 15:41:38,California,ATM,37,0
T013162,C2824,78.41,payment,2025-01-04 06:00:37,Washington,ATM,14,0
T013163,C8793,10.43,transfer,2025-01-01 01:44:14,Florida,desktop,32,0
T013164,C6586,38.39,deposit,2025-01-10 00:50:07,Texas,mobile,39,0
T013165,C1197,5.26,withdrawal,2025-01-04 23:53:18,Texas,ATM,25,0
T013166,C2243,50.36,payment,2025-01-05 12:23:02,California,POS,29,0
T013167,C3480,20.9,deposit,2025-01-26 23:35:13,Washington,mobile,10,0
T013168,C1571,82.47,withdrawal,2025-01-28 10:02:52,Washington,ATM,45,0
T013169,C1587,118.03,transfer,2025-01-30 08:30:21,Illinois,POS,0,0
T013170,C7613,75.95,transfer,2025-01-29 12:01:50,Georgia,POS,13,0
T013171,C9660,56.96,withdrawal,2025-01-06 03:35:44,California,desktop,9,0
T013172,C3047,48.99,deposit,2025-01-26 23:37:55,Washington,mobile,16,0
T013173,C3862,184.32,transfer,2025-01-03 07:27:14,Illinois,mobile,10,0
T013174,C5640,24.77,transfer,2025-01-25 20:36:12,Washington,desktop,41,0
T013175,C4881,132.51,deposit,2025-01-15 05:55:12,Texas,ATM,14,0
T013176,C1147,141.67,deposit,2025-01-18 13:54:49,Illinois,ATM,11,0
T013177,C1960,54.33,withdrawal,2025-01-05 20:02:40,Washington,POS,2,0
T013178,C1814,35.28,transfer,2025-01-10 02:51:26,Georgia,POS,21,0
T013179,C1071,63.59,deposit,2025-01-18 03:06:11,Georgia,POS,49,0
T013180,C5891,9.78,payment,2025-01-27 00:12:48,Illinois,POS,25,0
T013181,C1146,4.7,withdrawal,2025-01-20 21:53:40,Georgia,desktop,38,0
T013182,C5040,11.83,withdrawal,2025-01-16 09:41:57,Illinois,ATM,42,0
T013183,C3863,20.72,withdrawal,2025-01-18 00:53:31,Georgia,POS,49,0
T013184,C2792,70.15,withdrawal,2025-01-18 20:34:33,Washington,mobile,48,0
T013185,C4942,189.14,payment,2025-01-09 21:05:06,Illinois,POS,22,0
T013186,C8182,26.87,withdrawal,2025-01-10 23:37:12,Georgia,POS,15,0
T013187,C4118,273.59,withdrawal,2025-01-11 20:30:27,New York,ATM,2,0
T013188,C8056,309.9,deposit,2025-01-29 12:48:46,Georgia,POS,29,0
T013189,C1528,319.19,transfer,2025-01-09 11:03:57,New York,desktop,12,0
T013190,C4732,181.75,withdrawal,2025-01-03 06:43:01,Washington,ATM,7,0
T013191,C5449,45.23,deposit,2025-01-14 07:28:42,New York,ATM,23,0
T013192,C6777,7.55,deposit,2025-01-05 16:46:31,New York,POS,4,0
T013193,C5878,84.12,transfer,2025-01-27 23:10:14,California,desktop,6,0
T013194,C7989,81.8,deposit,2025-01-25 12:15:19,Georgia,ATM,26,0
T013195,C2128,189.7,deposit,2025-01-21 05:15:28,Florida,mobile,11,0
T013196,C9479,551.92,withdrawal,2025-01-04 06:55:32,Washington,POS,40,0
T013197,C7186,70.96,withdrawal,2025-01-11 03:11:43,Illinois,ATM,48,0
T013198,C4313,42.34,deposit,2025-01-23 04:23:37,California,POS,24,0
T013199,C8343,20.57,payment,2025-01-25 09:31:28,Washington,mobile,41,0
T013200,C6650,0.48,transfer,2025-01-26 05:10:34,New York,POS,49,0
T013201,C9260,71.15,deposit,2025-01-23 10:33:20,Illinois,POS,32,0
T013202,C6385,81.08,deposit,2025-01-03 08:13:20,Florida,desktop,14,0
T013203,C8404,174.26,payment,2025-01-30 02:38:17,Washington,desktop,30,0
T013204,C7231,70.23,transfer,2025-01-26 08:55:17,Illinois,mobile,10,0
T013205,C8334,248.25,deposit,2025-01-11 15:41:36,Georgia,desktop,35,0
T013206,C5919,98.91,deposit,2025-01-22 19:29:25,Georgia,ATM,5,0
T013207,C4625,183.47,withdrawal,2025-01-07 08:22:08,Texas,desktop,44,0
T013208,C3741,16.05,deposit,2025-01-04 15:23:25,Texas,ATM,25,0
T013209,C2257,193.33,payment,2025-01-27 01:29:10,Washington,mobile,7,0
T013210,C4206,112.44,deposit,2025-01-16 13:13:07,California,mobile,38,0
T013211,C8189,18.66,transfer,2025-01-14 00:53:23,Florida,POS,36,0
T013212,C5889,21.04,transfer,2025-01-14 01:00:09,California,ATM,36,0
T013213,C1728,261.05,payment,2025-01-17 05:17:22,Illinois,POS,47,0
T013214,C7178,3.27,deposit,2025-01-05 00:43:19,Florida,POS,29,0
T013215,C9684,62.09,deposit,2025-01-28 21:25:10,Washington,POS,37,0
T013216,C3123,37.61,deposit,2025-01-26 23:35:56,California,ATM,15,0
T013217,C8046,109.39,deposit,2025-01-10 08:28:12,Illinois,desktop,14,0
T013218,C2814,183.03,deposit,2025-01-08 20:07:49,New York,ATM,37,0
T013219,C1668,44.69,transfer,2025-01-18 19:07:04,Illinois,desktop,7,0
T013220,C5655,55.67,withdrawal,2025-01-30 10:10:06,Georgia,ATM,34,0
T013221,C9094,401.28,transfer,2025-01-27 08:04:08,California,mobile,8,0
T013222,C1386,153.21,withdrawal,2025-01-17 07:26:34,Washington,mobile,20,0
T013223,C3633,227.5,transfer,2025-01-06 04:18:54,Washington,desktop,40,0
T013224,C4990,57.76,payment,2025-01-11 15:09:39,Florida,POS,4,0
T013225,C5473,26.67,deposit,2025-01-05 00:17:43,Florida,POS,18,0
T013226,C4620,53.08,withdrawal,2025-01-20 17:44:58,New York,POS,47,0
T013227,C1390,125.91,transfer,2025-01-09 05:21:26,California,POS,15,0
T013228,C4630,11.59,withdrawal,2025-01-30 21:12:03,Georgia,ATM,17,0
T013229,C7192,31.54,deposit,2025-01-27 13:37:33,Washington,mobile,11,0
T013230,C1183,4.78,payment,2025-01-29 17:40:32,Washington,ATM,15,1
T013231,C4681,56.62,deposit,2025-01-15 09:00:54,New York,ATM,4,0
T013232,C1373,175.7,transfer,2025-01-15 14:15:35,Texas,ATM,2,0
T013233,C9830,2.5,transfer,2025-01-12 23:20:36,Washington,desktop,6,0
T013234,C1468,112.49,withdrawal,2025-01-10 20:56:24,Illinois,mobile,31,0
T013235,C9624,269.56,payment,2025-01-27 16:51:59,Texas,desktop,30,0
T013236,C1901,27.04,payment,2025-01-28 14:14:46,Texas,POS,13,0
T013237,C4326,118.3,transfer,2025-01-02 17:12:37,New York,mobile,23,0
T013238,C5622,369.3,withdrawal,2025-01-29 14:35:04,New York,desktop,47,0
T013239,C6045,327.75,deposit,2025-01-07 01:44:07,Illinois,desktop,32,0
T013240,C4955,26.78,deposit,2025-01-22 19:22:28,New York,ATM,4,0
