transaction_id,customer_id,transaction_amount,transaction_time,previous_transactions_count,is_fraud,parsed_time,transaction_year,transaction_month,transaction_day,transaction_hour,transaction_minute,day_of_week,is_weekend,is_night_transaction,amount_log,amount_zscore_global,customer_previous_transaction_count,customer_transaction_count,customer_average_amount,customer_max_amount,customer_min_amount,customer_amount_deviation,customer_transactions_last_1h,customer_transactions_last_6h,customer_transactions_last_24h,customer_location_change,customer_device_change,customer_unique_location_count,customer_unique_device_count,transaction_type=deposit,transaction_type=payment,transaction_type=transfer,transaction_type=withdrawal,transaction_location=California,transaction_location=Florida,transaction_location=Georgia,transaction_location=Illinois,transaction_location=New York,transaction_location=Texas,transaction_location=Washington,device_type=ATM,device_type=POS,device_type=desktop,device_type=mobile,amount_bucket=high,amount_bucket=low_medium,amount_bucket=micro,amount_bucket=very_high
T000675,C5836,403.86,2025-01-23 22:41:08,4,0,2025-01-23 22:41:08,2025,1,23,22,41,3,0,1,6.0035,3.0466,1,2,75.94,75.94,75.94,327.92,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
T016967,C8729,27.04,2025-01-23 22:46:02,34,0,2025-01-23 22:46:02,2025,1,23,22,46,3,0,1,3.3336,-0.7291,2,3,118.215,227.08,9.35,-91.175,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T014294,C7987,151.52,2025-01-23 22:47:46,9,0,2025-01-23 22:47:46,2025,1,23,22,47,3,0,1,5.0273,0.5182,2,3,53.78,57.33,50.23,97.74,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
T018174,C8970,213.31,2025-01-23 22:48:37,22,0,2025-01-23 22:48:37,2025,1,23,22,48,3,0,1,5.3674,1.1373,0,1,213.31,213.31,213.31,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
T019402,C4513,84.53,2025-01-23 22:52:45,44,0,2025-01-23 22:52:45,2025,1,23,22,52,3,0,1,4.4489,-0.153,1,2,20.9,20.9,20.9,63.63,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T003898,C3755,77.72,2025-01-23 22:54:27,46,0,2025-01-23 22:54:27,2025,1,23,22,54,3,0,1,4.3659,-0.2213,1,2,103.83,103.83,103.83,-26.11,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
T000713,C1044,53.08,2025-01-23 22:54:42,19,0,2025-01-23 22:54:42,2025,1,23,22,54,3,0,1,3.9905,-0.4681,0,1,53.08,53.08,53.08,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T007266,C1024,21.26,2025-01-23 22:55:00,36,0,2025-01-23 22:55:00,2025,1,23,22,55,3,0,1,3.1028,-0.787,1,2,3.5,3.5,3.5,17.76,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T015967,C9647,66.86,2025-01-23 23:00:05,47,0,2025-01-23 23:00:05,2025,1,23,23,0,3,0,1,4.2174,-0.3301,1,2,7.43,7.43,7.43,59.43,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T016493,C2176,38.03,2025-01-23 23:01:11,27,0,2025-01-23 23:01:11,2025,1,23,23,1,3,0,1,3.6643,-0.6189,1,2,87.02,87.02,87.02,-48.99,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T012004,C7683,75.22,2025-01-23 23:01:26,2,1,2025-01-23 23:01:26,2025,1,23,23,1,3,0,1,4.3336,-0.2463,2,3,135.335,246.15,24.52,-60.115,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T017312,C7349,150.13,2025-01-23 23:01:36,48,0,2025-01-23 23:01:36,2025,1,23,23,1,3,0,1,5.0181,0.5043,3,4,190.8,354.57,10.48,-40.67,0,0,0,1,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T018765,C9734,154.98,2025-01-23 23:01:43,26,0,2025-01-23 23:01:43,2025,1,23,23,1,3,0,1,5.0497,0.5529,2,3,129.345,142.3,116.39,25.635,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T015596,C5209,13.87,2025-01-23 23:06:46,41,0,2025-01-23 23:06:46,2025,1,23,23,6,3,0,1,2.6993,-0.861,2,3,132.375,242.42,22.33,-118.505,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
T006451,C7317,576.01,2025-01-23 23:13:50,49,0,2025-01-23 23:13:50,2025,1,23,23,13,3,0,1,6.3579,4.7715,0,1,576.01,576.01,576.01,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
T015415,C9197,139.82,2025-01-23 23:16:34,10,0,2025-01-23 23:16:34,2025,1,23,23,16,3,0,1,4.9475,0.401,2,3,30.37,52.7,8.04,109.45,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
T009534,C7346,54.19,2025-01-23 23:17:50,16,1,2025-01-23 23:17:50,2025,1,23,23,17,3,0,1,4.0108,-0.457,1,2,80.61,80.61,80.61,-26.42,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
T003763,C9821,33.96,2025-01-23 23:17:59,31,0,2025-01-23 23:17:59,2025,1,23,23,17,3,0,1,3.5542,-0.6597,2,3,166.345,239.88,92.81,-132.385,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
T016844,C3636,100.36,2025-01-23 23:17:59,46,0,2025-01-23 23:17:59,2025,1,23,23,17,3,0,1,4.6187,0.0056,2,3,23.705,43.44,3.97,76.655,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T006898,C6535,38.58,2025-01-23 23:20:25,33,0,2025-01-23 23:20:25,2025,1,23,23,20,3,0,1,3.6783,-0.6134,1,2,381.01,381.01,381.01,-342.43,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T005507,C7734,38.98,2025-01-23 23:21:56,32,0,2025-01-23 23:21:56,2025,1,23,23,21,3,0,1,3.6884,-0.6094,2,3,87.595,105.06,70.13,-48.615,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T019075,C4820,103.42,2025-01-23 23:22:02,12,0,2025-01-23 23:22:02,2025,1,23,23,22,3,0,1,4.6484,0.0363,1,2,19.69,19.69,19.69,83.73,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
T015000,C3587,69.25,2025-01-23 23:24:12,31,0,2025-01-23 23:24:12,2025,1,23,23,24,3,0,1,4.2521,-0.3061,0,1,69.25,69.25,69.25,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
T017787,C3516,99.84,2025-01-23 23:24:41,8,0,2025-01-23 23:24:41,2025,1,23,23,24,3,0,1,4.6135,0.0004,1,2,62.16,62.16,62.16,37.68,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
T014418,C1609,348.16,2025-01-23 23:26:07,21,0,2025-01-23 23:26:07,2025,1,23,23,26,3,0,1,5.8555,2.4885,0,1,348.16,348.16,348.16,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
T018148,C9998,99.31,2025-01-23 23:26:09,38,0,2025-01-23 23:26:09,2025,1,23,23,26,3,0,1,4.6083,-0.0049,0,1,99.31,99.31,99.31,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T004152,C5355,124.53,2025-01-23 23:26:51,25,0,2025-01-23 23:26:51,2025,1,23,23,26,3,0,1,4.8325,0.2478,0,1,124.53,124.53,124.53,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T007417,C3366,20.07,2025-01-23 23:26:55,40,0,2025-01-23 23:26:55,2025,1,23,23,26,3,0,1,3.0479,-0.7989,2,3,68.68,88.86,48.5,-48.61,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
T001715,C2037,527.19,2025-01-23 23:27:15,35,0,2025-01-23 23:27:15,2025,1,23,23,27,3,0,1,6.2695,4.2824,1,2,162.36,162.36,162.36,364.83,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
T015184,C1809,1.06,2025-01-23 23:28:04,23,0,2025-01-23 23:28:04,2025,1,23,23,28,3,0,1,0.7227,-0.9894,2,3,163.675,206.07,121.28,-162.615,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
T001656,C8623,80.7,2025-01-23 23:31:51,44,0,2025-01-23 23:31:51,2025,1,23,23,31,3,0,1,4.4031,-0.1914,0,1,80.7,80.7,80.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T003924,C1456,463.9,2025-01-23 23:35:40,29,0,2025-01-23 23:35:40,2025,1,23,23,35,3,0,1,6.1418,3.6482,0,1,463.9,463.9,463.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
T002422,C9202,141.15,2025-01-23 23:35:43,22,0,2025-01-23 23:35:43,2025,1,23,23,35,3,0,1,4.9569,0.4143,1,2,7.83,7.83,7.83,133.32,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
T008562,C7293,106.75,2025-01-23 23:40:25,20,0,2025-01-23 23:40:25,2025,1,23,23,40,3,0,1,4.6798,0.0696,2,3,153.975,263.99,43.96,-47.225,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
T013483,C9026,9.84,2025-01-23 23:41:43,10,0,2025-01-23 23:41:43,2025,1,23,23,41,3,0,1,2.3832,-0.9014,1,2,34.59,34.59,34.59,-24.75,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
T009002,C4625,129.07,2025-01-23 23:45:02,5,0,2025-01-23 23:45:02,2025,1,23,23,45,3,0,1,4.8681,0.2933,1,2,109.78,109.78,109.78,19.29,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T017223,C4405,90.73,2025-01-23 23:47:41,27,0,2025-01-23 23:47:41,2025,1,23,23,47,3,0,1,4.5188,-0.0909,0,1,90.73,90.73,90.73,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
T008836,C3674,69.93,2025-01-23 23:47:55,32,0,2025-01-23 23:47:55,2025,1,23,23,47,3,0,1,4.2617,-0.2993,0,1,69.93,69.93,69.93,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
T014045,C2782,41.23,2025-01-23 23:48:14,19,0,2025-01-23 23:48:14,2025,1,23,23,48,3,0,1,3.7431,-0.5869,2,3,159.12,245.82,72.42,-117.89,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T019570,C9586,65.76,2025-01-23 23:52:47,34,0,2025-01-23 23:52:47,2025,1,23,23,52,3,0,1,4.2011,-0.3411,1,2,253.69,253.69,253.69,-187.93,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T019427,C9668,58.57,2025-01-23 23:54:07,11,0,2025-01-23 23:54:07,2025,1,23,23,54,3,0,1,4.0872,-0.4131,1,2,162.48,162.48,162.48,-103.91,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
T001541,C6461,11.3,2025-01-23 23:54:12,24,0,2025-01-23 23:54:12,2025,1,23,23,54,3,0,1,2.5096,-0.8868,1,2,165.56,165.56,165.56,-154.26,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
T010056,C2243,59.35,2025-01-23 23:54:58,9,0,2025-01-23 23:54:58,2025,1,23,23,54,3,0,1,4.1002,-0.4053,1,2,57.16,57.16,57.16,2.19,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
T009583,C4837,14.38,2025-01-23 23:58:40,1,0,2025-01-23 23:58:40,2025,1,23,23,58,3,0,1,2.7331,-0.8559,1,2,169.71,169.71,169.71,-155.33,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
T017918,C9735,31.37,2025-01-23 23:58:55,19,0,2025-01-23 23:58:55,2025,1,23,23,58,3,0,1,3.4772,-0.6857,0,1,31.37,31.37,31.37,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T005498,C9849,84.24,2025-01-24 00:01:16,31,0,2025-01-24 00:01:16,2025,1,24,0,1,4,0,1,4.4455,-0.1559,1,2,189.91,189.91,189.91,-105.67,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
T019140,C5512,353.35,2025-01-24 00:02:38,45,0,2025-01-24 00:02:38,2025,1,24,0,2,4,0,1,5.8703,2.5405,1,2,7.49,7.49,7.49,345.86,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
T017207,C5474,63.13,2025-01-24 00:03:02,36,0,2025-01-24 00:03:02,2025,1,24,0,3,4,0,1,4.1609,-0.3674,0,1,63.13,63.13,63.13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
T000541,C3759,93.18,2025-01-24 00:05:06,21,0,2025-01-24 00:05:06,2025,1,24,0,5,4,0,1,4.5452,-0.0663,0,1,93.18,93.18,93.18,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
T018620,C5102,93.68,2025-01-24 00:05:50,4,0,2025-01-24 00:05:50,2025,1,24,0,5,4,0,1,4.5505,-0.0613,0,1,93.68,93.68,93.68,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T018868,C6033,9.79,2025-01-24 00:09:01,43,0,2025-01-24 00:09:01,2025,1,24,0,9,4,0,1,2.3786,-0.9019,0,1,9.79,9.79,9.79,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
T002403,C3283,37.28,2025-01-24 00:09:30,19,0,2025-01-24 00:09:30,2025,1,24,0,9,4,0,1,3.6449,-0.6265,1,2,4.06,4.06,4.06,33.22,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
T014842,C2649,26.19,2025-01-24 00:09:45,24,0,2025-01-24 00:09:45,2025,1,24,0,9,4,0,1,3.3028,-0.7376,0,1,26.19,26.19,26.19,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T008170,C7865,169.3,2025-01-24 00:11:54,49,0,2025-01-24 00:11:54,2025,1,24,0,11,4,0,1,5.1376,0.6964,0,1,169.3,169.3,169.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
T003912,C3498,0.64,2025-01-24 00:14:35,23,0,2025-01-24 00:14:35,2025,1,24,0,14,4,0,1,0.4947,-0.9936,0,1,0.64,0.64,0.64,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
T016863,C5699,56.46,2025-01-24 00:16:13,44,0,2025-01-24 00:16:13,2025,1,24,0,16,4,0,1,4.0511,-0.4343,0,1,56.46,56.46,56.46,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T010032,C5727,210.24,2025-01-24 00:26:12,10,0,2025-01-24 00:26:12,2025,1,24,0,26,4,0,1,5.353,1.1066,1,2,23.63,23.63,23.63,186.61,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T008048,C1217,204.17,2025-01-24 00:26:24,15,0,2025-01-24 00:26:24,2025,1,24,0,26,4,0,1,5.3238,1.0458,1,2,85.19,85.19,85.19,118.98,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
T007277,C9410,9.93,2025-01-24 00:26:41,25,0,2025-01-24 00:26:41,2025,1,24,0,26,4,0,1,2.3915,-0.9005,0,1,9.93,9.93,9.93,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
T002743,C3403,15.18,2025-01-24 00:27:42,35,0,2025-01-24 00:27:42,2025,1,24,0,27,4,0,1,2.7838,-0.8479,1,2,20.65,20.65,20.65,-5.47,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
T002111,C2016,22.57,2025-01-24 00:27:46,43,0,2025-01-24 00:27:46,2025,1,24,0,27,4,0,1,3.16,-0.7738,1,2,122.13,122.13,122.13,-99.56,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
T010252,C5348,4.13,2025-01-24 00:28:36,28,0,2025-01-24 00:28:36,2025,1,24,0,28,4,0,1,1.6351,-0.9586,2,3,18.12,24.94,11.3,-13.99,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
T008182,C9220,7.15,2025-01-24 00:37:24,49,0,2025-01-24 00:37:24,2025,1,24,0,37,4,0,1,2.098,-0.9284,2,3,147.295,292.73,1.86,-140.145,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
T010628,C6226,23.36,2025-01-24 00:40:09,14,0,2025-01-24 00:40:09,2025,1,24,0,40,4,0,1,3.1929,-0.7659,0,1,23.36,23.36,23.36,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
T001162,C7843,40.81,2025-01-24 00:43:00,8,0,2025-01-24 00:43:00,2025,1,24,0,43,4,0,1,3.7331,-0.5911,0,1,40.81,40.81,40.81,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
T008769,C9882,18.65,2025-01-24 00:49:55,36,0,2025-01-24 00:49:55,2025,1,24,0,49,4,0,1,2.9781,-0.8131,1,2,51.4,51.4,51.4,-32.75,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T018536,C5036,17.48,2025-01-24 00:49:55,43,0,2025-01-24 00:49:55,2025,1,24,0,49,4,0,1,2.9167,-0.8248,0,1,17.48,17.48,17.48,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
T003096,C9463,377.26,2025-01-24 00:53:02,10,0,2025-01-24 00:53:02,2025,1,24,0,53,4,0,1,5.9356,2.7801,0,1,377.26,377.26,377.26,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
T000464,C6076,327.47,2025-01-24 00:55:08,7,0,2025-01-24 00:55:08,2025,1,24,0,55,4,0,1,5.7944,2.2812,0,1,327.47,327.47,327.47,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
T014348,C4132,20.62,2025-01-24 01:00:50,8,0,2025-01-24 01:00:50,2025,1,24,1,0,4,0,1,3.0736,-0.7934,0,1,20.62,20.62,20.62,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
T018958,C3087,49.24,2025-01-24 01:05:47,44,0,2025-01-24 01:05:47,2025,1,24,1,5,4,0,1,3.9168,-0.5066,4,5,169.06,227.46,125.18,-119.82,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
T000044,C5061,29.95,2025-01-24 01:09:03,0,0,2025-01-24 01:09:03,2025,1,24,1,9,4,0,1,3.4324,-0.6999,2,3,52.23,87.16,17.3,-22.28,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
T008279,C8990,2.68,2025-01-24 01:11:02,42,0,2025-01-24 01:11:02,2025,1,24,1,11,4,0,1,1.3029,-0.9731,0,1,2.68,2.68,2.68,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
T014058,C9664,52.09,2025-01-24 01:13:25,14,0,2025-01-24 01:13:25,2025,1,24,1,13,4,0,1,3.972,-0.4781,1,2,461.62,461.62,461.62,-409.53,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
T008079,C4342,66.56,2025-01-24 01:19:21,15,0,2025-01-24 01:19:21,2025,1,24,1,19,4,0,1,4.213,-0.3331,1,2,108.28,108.28,108.28,-41.72,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
T008974,C8345,56.14,2025-01-24 01:22:44,41,0,2025-01-24 01:22:44,2025,1,24,1,22,4,0,1,4.0455,-0.4375,1,2,80.15,80.15,80.15,-24.01,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T012863,C2806,51.2,2025-01-24 01:24:41,22,0,2025-01-24 01:24:41,2025,1,24,1,24,4,0,1,3.9551,-0.487,1,2,14.18,14.18,14.18,37.02,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
T008521,C8993,55.23,2025-01-24 01:26:38,17,0,2025-01-24 01:26:38,2025,1,24,1,26,4,0,1,4.0295,-0.4466,1,2,88.97,88.97,88.97,-33.74,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T014214,C3531,49.23,2025-01-24 01:27:44,48,0,2025-01-24 01:27:44,2025,1,24,1,27,4,0,1,3.9166,-0.5067,0,1,49.23,49.23,49.23,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
T015755,C8441,181.34,2025-01-24 01:27:58,30,0,2025-01-24 01:27:58,2025,1,24,1,27,4,0,1,5.2059,0.817,0,1,181.34,181.34,181.34,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T011767,C4881,5.36,2025-01-24 01:31:44,29,0,2025-01-24 01:31:44,2025,1,24,1,31,4,0,1,1.85,-0.9463,1,2,132.51,132.51,132.51,-127.15,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
T000000,C2757,46.93,2025-01-24 01:36:10,46,0,2025-01-24 01:36:10,2025,1,24,1,36,4,0,1,3.8697,-0.5298,1,2,87.33,87.33,87.33,-40.4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
T016542,C3848,142.11,2025-01-24 01:39:25,29,0,2025-01-24 01:39:25,2025,1,24,1,39,4,0,1,4.9636,0.4239,0,1,142.11,142.11,142.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
T005960,C3520,51.14,2025-01-24 01:39:44,9,0,2025-01-24 01:39:44,2025,1,24,1,39,4,0,1,3.9539,-0.4876,1,2,111.09,111.09,111.09,-59.95,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
T002273,C4761,105.62,2025-01-24 01:39:53,46,0,2025-01-24 01:39:53,2025,1,24,1,39,4,0,1,4.6693,0.0583,1,2,72.69,72.69,72.69,32.93,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
T013816,C8928,29.98,2025-01-24 01:40:53,1,0,2025-01-24 01:40:53,2025,1,24,1,40,4,0,1,3.4333,-0.6996,1,2,49.17,49.17,49.17,-19.19,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T015093,C1639,51.11,2025-01-24 01:47:18,16,0,2025-01-24 01:47:18,2025,1,24,1,47,4,0,1,3.9534,-0.4879,2,3,18.59,32.41,4.77,32.52,0,0,0,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T013032,C9466,54.57,2025-01-24 01:49:45,0,0,2025-01-24 01:49:45,2025,1,24,1,49,4,0,1,4.0176,-0.4532,0,1,54.57,54.57,54.57,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
T003590,C2022,302.51,2025-01-24 01:52:48,33,0,2025-01-24 01:52:48,2025,1,24,1,52,4,0,1,5.7154,2.0311,0,1,302.51,302.51,302.51,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
T009499,C5959,24.17,2025-01-24 01:56:28,13,0,2025-01-24 01:56:28,2025,1,24,1,56,4,0,1,3.2257,-0.7578,0,1,24.17,24.17,24.17,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
T011435,C5692,70.88,2025-01-24 01:57:30,42,0,2025-01-24 01:57:30,2025,1,24,1,57,4,0,1,4.275,-0.2898,2,3,68.805,92.37,45.24,2.075,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T002640,C3337,35.39,2025-01-24 01:58:11,37,0,2025-01-24 01:58:11,2025,1,24,1,58,4,0,1,3.5943,-0.6454,0,1,35.39,35.39,35.39,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
T016578,C7701,4.93,2025-01-24 02:00:09,17,0,2025-01-24 02:00:09,2025,1,24,2,0,4,0,1,1.78,-0.9506,0,1,4.93,4.93,4.93,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T007611,C4626,19.7,2025-01-24 02:00:12,39,0,2025-01-24 02:00:12,2025,1,24,2,0,4,0,1,3.0301,-0.8026,0,1,19.7,19.7,19.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
T018544,C5716,40.78,2025-01-24 02:04:23,6,0,2025-01-24 02:04:23,2025,1,24,2,4,4,0,1,3.7324,-0.5914,0,1,40.78,40.78,40.78,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
